"399","2323","4118","4","305.48","2020-04-30 19:53:03","Delivered","2020-04-30 19:53:03"
"7363","8994","8314","4","179.49","2011-11-25 13:38:21","Delivered","2011-11-25 13:38:21"
"9916","7668","7738","2","350.46","2017-01-21 12:46:42","Processing","2017-01-21 12:46:42"
"2676","146","1334","1","252.59","2006-03-07 04:11:18","Delivered","2006-03-07 04:11:18"
"9494","3881","6097","2","399.92","2017-02-12 17:55:05","Processing","2017-02-12 17:55:05"
"3128","6711","3625","4","306.87","2007-07-24 04:40:07","Received","2007-07-24 04:40:07"
"3275","8489","872","2","198.36","2001-01-16 06:44:20","Shipped","2001-01-16 06:44:20"
"9517","1508","5047","1","352.57","2011-10-08 04:12:50","Shipped","2011-10-08 04:12:50"
"6383","2265","5183","3","401.39","2002-12-25 10:24:55","Processing","2002-12-25 10:24:55"
"5595","4931","2177","1","498.47","2009-09-18 20:43:44","Delivered","2009-09-18 20:43:44"
"2445","8382","1397","4","52.29","2011-06-08 23:06:53","Processing","2011-06-08 23:06:53"
"5186","5163","6203","1","442.75","2021-10-18 07:03:21","Delivered","2021-10-18 07:03:21"
"178","162","2537","2","196.05","2004-05-18 09:05:54","Shipped","2004-05-18 09:05:54"
"3571","1298","6210","2","212.66","2011-05-02 01:06:49","Received","2011-05-02 01:06:49"
"5603","3867","6407","5","348.21","2021-01-02 01:00:57","Received","2021-01-02 01:00:57"
"3034","3582","476","5","316.47","2011-06-27 13:31:37","Delivered","2011-06-27 13:31:37"
"7103","9713","6736","3","271.59","2013-05-01 03:00:19","Delivered","2013-05-01 03:00:19"
"8036","389","2919","2","66.17","2009-09-05 16:01:52","Delivered","2009-09-05 16:01:52"
"7980","1474","5974","4","107.92","2000-11-26 08:16:18","Received","2000-11-26 08:16:18"
"2443","8034","1419","4","364.64","2001-01-04 11:22:15","Processing","2001-01-04 11:22:15"
"3880","7647","9361","4","157.83","2015-08-07 00:15:21","Shipped","2015-08-07 00:15:21"
"9340","869","9023","3","83.55","2012-08-15 16:44:01","Received","2012-08-15 16:44:01"
"4614","3100","105","3","143.76","2017-05-02 03:15:15","Delivered","2017-05-02 03:15:15"
"8371","4509","8764","4","394.54","2013-11-15 23:30:24","Shipped","2013-11-15 23:30:24"
"6360","7435","8905","4","450.09","2011-08-25 19:08:32","Shipped","2011-08-25 19:08:32"
"323","4104","3298","2","423.1","2014-04-04 17:44:06","Received","2014-04-04 17:44:06"
"2024","800","8204","4","481.19","2017-08-28 10:54:08","Processing","2017-08-28 10:54:08"
"2199","4231","3633","1","369.53","2001-09-30 17:00:07","Processing","2001-09-30 17:00:07"
"4987","6784","8407","5","375.09","2002-05-10 19:21:23","Received","2002-05-10 19:21:23"
"9463","2799","9459","2","493.7","2002-08-08 02:47:54","Delivered","2002-08-08 02:47:54"
"373","2633","5125","4","3.53","2019-01-04 03:57:59","Processing","2019-01-04 03:57:59"
"9421","6498","3234","5","408.36","2017-03-29 20:51:10","Delivered","2017-03-29 20:51:10"
"1535","1267","3648","5","47.61","2020-11-07 10:27:07","Processing","2020-11-07 10:27:07"
"3665","2784","7366","3","167.91","2010-11-08 05:09:17","Received","2010-11-08 05:09:17"
"3888","2141","2545","1","202.52","2005-11-02 03:46:01","Processing","2005-11-02 03:46:01"
"6010","3683","5107","4","211.56","2013-10-22 03:49:18","Delivered","2013-10-22 03:49:18"
"5536","9944","3237","1","296.5","2016-07-30 16:48:32","Delivered","2016-07-30 16:48:32"
"5406","1182","8757","5","301.0","2020-05-23 00:34:57","Received","2020-05-23 00:34:57"
"6265","8034","8687","5","317.15","2007-06-18 16:44:44","Delivered","2007-06-18 16:44:44"
"484","6935","545","5","14.78","2014-12-05 14:41:26","Delivered","2014-12-05 14:41:26"
"902","8038","6255","1","49.84","2017-04-17 22:57:18","Shipped","2017-04-17 22:57:18"
"6348","9590","948","4","199.88","2013-11-28 00:01:39","Received","2013-11-28 00:01:39"
"1128","137","627","1","12.24","2014-09-28 03:05:54","Shipped","2014-09-28 03:05:54"
"517","493","6556","5","172.98","2018-07-28 23:36:01","Received","2018-07-28 23:36:01"
"2857","8982","5109","1","375.07","2004-07-03 17:59:00","Processing","2004-07-03 17:59:00"
"8258","3881","7509","1","76.29","2006-09-10 14:08:33","Delivered","2006-09-10 14:08:33"
"1848","4657","2054","3","89.91","2003-01-08 03:07:11","Delivered","2003-01-08 03:07:11"
"7459","7827","6902","1","328.09","2014-04-06 05:45:22","Received","2014-04-06 05:45:22"
"7885","9184","144","3","193.63","2008-02-06 15:20:30","Delivered","2008-02-06 15:20:30"
"9122","9831","8200","2","34.82","2015-09-04 20:08:57","Processing","2015-09-04 20:08:57"
"3262","7783","4153","4","419.05","2011-09-13 07:53:18","Delivered","2011-09-13 07:53:18"
"3728","3001","9514","5","391.89","2021-01-01 23:16:54","Received","2021-01-01 23:16:54"
"1088","9500","1438","4","255.86","2004-01-01 14:34:17","Received","2004-01-01 14:34:17"
"1832","5995","5527","5","61.83","2005-11-05 01:05:07","Received","2005-11-05 01:05:07"
"5721","8773","1152","1","174.66","2000-06-06 17:06:16","Delivered","2000-06-06 17:06:16"
"5812","3021","8316","1","134.31","2000-02-11 05:08:31","Received","2000-02-11 05:08:31"
"8954","4533","9788","2","449.65","2002-06-11 22:21:27","Shipped","2002-06-11 22:21:27"
"2624","4535","2438","5","267.67","2018-06-18 06:44:12","Processing","2018-06-18 06:44:12"
"1988","9440","9845","5","468.5","2011-11-04 19:27:04","Delivered","2011-11-04 19:27:04"
"8146","5309","7965","4","465.4","2017-03-11 03:03:41","Shipped","2017-03-11 03:03:41"
"2739","8975","7379","2","140.25","2006-05-26 02:48:05","Shipped","2006-05-26 02:48:05"
"6099","6544","6937","5","81.12","2002-10-22 09:21:43","Processing","2002-10-22 09:21:43"
"3086","2083","3388","3","310.1","2011-02-18 18:41:31","Received","2011-02-18 18:41:31"
"7193","9212","4263","2","81.75","2016-07-19 06:29:26","Received","2016-07-19 06:29:26"
"3802","5706","1972","4","426.28","2001-02-18 05:06:54","Processing","2001-02-18 05:06:54"
"3458","5721","3171","2","98.49","2011-12-23 09:10:19","Shipped","2011-12-23 09:10:19"
"5418","6350","2352","5","364.1","2022-01-12 22:10:11","Delivered","2022-01-12 22:10:11"
"1695","6039","5424","1","90.78","2015-08-25 09:59:39","Processing","2015-08-25 09:59:39"
"795","9989","4158","3","27.6","2006-04-05 06:35:34","Shipped","2006-04-05 06:35:34"
"7917","2561","8594","1","71.18","2005-04-01 10:20:30","Received","2005-04-01 10:20:30"
"4083","3816","9312","1","171.23","2007-08-31 14:05:55","Received","2007-08-31 14:05:55"
"825","8459","5100","4","53.04","2010-05-03 23:05:28","Delivered","2010-05-03 23:05:28"
"9428","5285","4598","3","480.89","2019-02-17 19:38:13","Received","2019-02-17 19:38:13"
"7562","6178","348","5","401.88","2017-05-06 00:38:18","Received","2017-05-06 00:38:18"
"6611","3189","4294","1","417.74","2013-11-14 08:47:29","Delivered","2013-11-14 08:47:29"
"4304","7401","9684","2","404.37","2005-02-04 14:27:32","Shipped","2005-02-04 14:27:32"
"3848","4163","8611","3","266.87","2006-06-26 12:15:30","Delivered","2006-06-26 12:15:30"
"6103","2431","3929","4","224.78","2004-05-05 02:08:16","Delivered","2004-05-05 02:08:16"
"6467","6096","9834","5","140.69","2012-04-12 11:33:20","Received","2012-04-12 11:33:20"
"1937","4659","2058","4","128.05","2002-04-13 21:37:52","Shipped","2002-04-13 21:37:52"
"9817","686","2066","4","148.86","2018-02-26 11:53:32","Shipped","2018-02-26 11:53:32"
"2356","7138","900","1","93.37","2010-05-23 11:14:48","Received","2010-05-23 11:14:48"
"6060","8419","6371","1","94.56","2012-03-08 21:37:28","Shipped","2012-03-08 21:37:28"
"1126","427","7526","3","399.93","2002-06-08 01:54:04","Shipped","2002-06-08 01:54:04"
"9554","8928","6598","5","200.31","2015-01-20 23:48:36","Shipped","2015-01-20 23:48:36"
"599","4579","6017","4","389.15","2000-11-27 17:14:17","Received","2000-11-27 17:14:17"
"7795","6177","2828","3","197.28","2001-03-01 13:13:25","Shipped","2001-03-01 13:13:25"
"3730","2297","2475","4","266.8","2005-04-23 11:54:18","Processing","2005-04-23 11:54:18"
"957","6510","362","5","66.2","2012-11-22 15:05:00","Processing","2012-11-22 15:05:00"
"3915","2215","4564","3","215.91","2012-01-27 06:08:07","Processing","2012-01-27 06:08:07"
"4683","8860","7746","3","62.75","2000-05-18 15:57:37","Delivered","2000-05-18 15:57:37"
"7493","1390","55","5","244.09","2014-11-10 04:10:53","Shipped","2014-11-10 04:10:53"
"7838","2645","9593","1","337.03","2017-08-01 05:43:59","Received","2017-08-01 05:43:59"
"6103","4423","4080","5","84.62","2016-11-02 15:21:49","Delivered","2016-11-02 15:21:49"
"1932","4880","2664","4","303.33","2015-01-29 00:16:01","Shipped","2015-01-29 00:16:01"
"8619","605","260","4","384.23","2014-09-26 00:07:21","Shipped","2014-09-26 00:07:21"
"4813","5372","7094","1","493.73","2012-10-23 04:20:52","Shipped","2012-10-23 04:20:52"
"8646","2587","8506","4","59.25","2000-10-26 03:38:02","Received","2000-10-26 03:38:02"
"9237","4543","8419","2","187.32","2020-05-19 05:30:42","Delivered","2020-05-19 05:30:42"
"1086","5254","1168","2","120.68","2016-05-15 20:35:42","Shipped","2016-05-15 20:35:42"
"8907","7263","1518","2","109.26","2015-10-12 04:12:07","Delivered","2015-10-12 04:12:07"
"7170","2601","9559","2","452.5","2008-10-21 00:34:52","Delivered","2008-10-21 00:34:52"
"4848","9926","7099","1","327.68","2008-07-29 04:14:28","Processing","2008-07-29 04:14:28"
"1318","4718","8534","1","235.5","2016-04-18 00:34:26","Processing","2016-04-18 00:34:26"
"686","6902","177","2","101.07","2002-11-24 23:36:35","Shipped","2002-11-24 23:36:35"
"212","9140","3068","5","92.2","2000-02-08 23:54:46","Shipped","2000-02-08 23:54:46"
"7522","3949","244","1","377.54","2020-12-19 06:59:06","Shipped","2020-12-19 06:59:06"
"9701","9132","6744","4","344.88","2015-02-26 16:58:49","Shipped","2015-02-26 16:58:49"
"1967","4579","1281","5","350.64","2022-09-05 21:45:34","Shipped","2022-09-05 21:45:34"
"5336","8127","2583","2","161.73","2000-11-16 03:48:29","Processing","2000-11-16 03:48:29"
"3424","2349","9644","5","1.78","2016-01-23 08:41:01","Delivered","2016-01-23 08:41:01"
"7684","6885","5257","4","110.85","2005-06-12 11:52:25","Received","2005-06-12 11:52:25"
"4937","8544","1708","5","455.45","2003-12-19 02:55:30","Processing","2003-12-19 02:55:30"
"6414","6724","1154","4","85.57","2001-02-06 17:20:30","Received","2001-02-06 17:20:30"
"7141","7997","6182","3","443.74","2013-01-28 22:13:43","Received","2013-01-28 22:13:43"
"6863","2774","1477","4","151.86","2014-11-27 05:19:35","Processing","2014-11-27 05:19:35"
"9015","8794","6136","5","354.8","2021-10-03 15:20:54","Shipped","2021-10-03 15:20:54"
"2145","5611","6876","3","444.17","2014-07-26 08:54:14","Processing","2014-07-26 08:54:14"
"7578","6146","1889","1","377.0","2012-07-23 21:22:36","Shipped","2012-07-23 21:22:36"
"8009","5706","7858","4","47.26","2011-08-12 23:42:24","Received","2011-08-12 23:42:24"
"3517","8419","8610","4","145.88","2017-06-14 19:29:17","Received","2017-06-14 19:29:17"
"7316","6784","3050","5","282.0","2019-08-21 17:54:32","Shipped","2019-08-21 17:54:32"
"4727","6436","2517","4","435.98","2016-05-06 00:32:47","Delivered","2016-05-06 00:32:47"
"575","2573","6611","2","203.37","2013-12-01 09:22:34","Received","2013-12-01 09:22:34"
"4258","8860","290","2","79.39","2011-09-03 19:30:57","Processing","2011-09-03 19:30:57"
"6089","2921","2087","2","293.97","2022-07-22 12:44:00","Shipped","2022-07-22 12:44:00"
"9285","1235","230","2","436.94","2021-10-25 18:14:03","Delivered","2021-10-25 18:14:03"
"647","148","5776","3","378.59","2019-05-03 20:07:12","Processing","2019-05-03 20:07:12"
"5010","7364","261","4","157.51","2021-05-17 22:21:40","Processing","2021-05-17 22:21:40"
"2641","848","2505","1","395.74","2005-06-11 14:19:20","Processing","2005-06-11 14:19:20"
"31","5654","6722","3","27.04","2016-03-09 15:23:08","Delivered","2016-03-09 15:23:08"
"3981","3219","6583","2","75.09","2022-11-06 18:44:20","Received","2022-11-06 18:44:20"
"4507","2025","3215","5","291.84","2022-01-20 03:03:07","Received","2022-01-20 03:03:07"
"5376","8307","6836","5","273.1","2005-05-20 07:51:22","Shipped","2005-05-20 07:51:22"
"5522","7594","9155","4","53.26","2009-12-29 11:38:09","Received","2009-12-29 11:38:09"
"6652","2337","4702","1","261.05","2019-08-19 16:23:01","Processing","2019-08-19 16:23:01"
"6882","7805","1373","4","89.86","2005-06-09 01:46:37","Delivered","2005-06-09 01:46:37"
"9191","3141","6247","4","75.05","2010-11-18 18:06:06","Delivered","2010-11-18 18:06:06"
"9668","7811","854","4","136.03","2005-04-20 12:43:34","Received","2005-04-20 12:43:34"
"526","9871","277","4","303.28","2009-11-19 11:39:31","Received","2009-11-19 11:39:31"
"8994","1508","5036","2","47.0","2002-02-16 14:06:30","Received","2002-02-16 14:06:30"
"7446","7291","6310","1","130.53","2002-10-02 20:58:49","Processing","2002-10-02 20:58:49"
"9256","137","2281","4","36.24","2006-10-10 04:10:06","Received","2006-10-10 04:10:06"
"4060","7874","9052","4","389.72","2021-03-24 11:10:03","Processing","2021-03-24 11:10:03"
"4127","2141","2731","4","51.08","2011-04-17 17:00:55","Processing","2011-04-17 17:00:55"
"4328","2445","1303","4","255.86","2014-12-13 02:21:17","Received","2014-12-13 02:21:17"
"9045","8972","6360","4","364.83","2007-10-04 05:36:53","Delivered","2007-10-04 05:36:53"
"8871","4090","7969","1","230.04","2022-11-22 09:48:59","Processing","2022-11-22 09:48:59"
"8328","1226","4748","1","119.49","2000-02-18 12:43:31","Delivered","2000-02-18 12:43:31"
"8824","6883","6208","4","108.57","2001-04-09 13:27:17","Delivered","2001-04-09 13:27:17"
"243","3338","4838","4","103.91","2021-02-28 02:17:56","Delivered","2021-02-28 02:17:56"
"2722","3351","3115","2","153.66","2000-05-30 07:34:13","Received","2000-05-30 07:34:13"
"7818","9309","6241","4","20.11","2015-01-04 14:41:50","Processing","2015-01-04 14:41:50"
"1429","9299","3106","2","43.21","2021-06-04 17:12:39","Delivered","2021-06-04 17:12:39"
"5498","3391","447","5","144.55","2014-10-20 02:28:11","Received","2014-10-20 02:28:11"
"120","3627","7225","4","230.66","2010-02-25 12:17:26","Processing","2010-02-25 12:17:26"
"9566","9799","5150","1","58.12","2020-02-10 14:37:08","Shipped","2020-02-10 14:37:08"
"6702","6298","3650","5","433.6","2003-09-02 09:24:45","Shipped","2003-09-02 09:24:45"
"586","6462","4010","4","65.54","2004-08-18 14:57:25","Delivered","2004-08-18 14:57:25"
"1493","6110","8222","2","67.56","2021-02-23 20:17:06","Shipped","2021-02-23 20:17:06"
"31","7842","1369","3","211.27","2017-10-30 11:01:21","Delivered","2017-10-30 11:01:21"
"1371","3241","4265","1","165.5","2012-07-26 16:00:48","Processing","2012-07-26 16:00:48"
"8063","2665","4111","3","201.91","2005-04-16 05:20:40","Processing","2005-04-16 05:20:40"
"1619","7016","3663","2","301.7","2007-10-25 19:03:25","Shipped","2007-10-25 19:03:25"
"1623","3916","8732","1","124.33","2001-08-25 03:45:27","Shipped","2001-08-25 03:45:27"
"513","2722","3006","3","393.1","2005-04-03 13:54:34","Shipped","2005-04-03 13:54:34"
"2057","5926","2027","2","213.06","2004-07-20 08:33:55","Shipped","2004-07-20 08:33:55"
"8815","1045","4071","4","170.33","2016-06-01 11:56:11","Shipped","2016-06-01 11:56:11"
"9135","101","4895","2","263.13","2009-09-02 19:28:57","Received","2009-09-02 19:28:57"
"8871","6081","7968","4","128.86","2002-08-07 01:37:26","Processing","2002-08-07 01:37:26"
"4046","698","8759","2","326.33","2008-08-24 09:51:12","Shipped","2008-08-24 09:51:12"
"4556","655","1799","2","381.42","2005-01-01 22:51:16","Processing","2005-01-01 22:51:16"
"4745","8854","3501","5","345.41","2016-03-15 08:53:19","Shipped","2016-03-15 08:53:19"
"9795","5684","271","4","130.51","2014-08-16 10:47:40","Processing","2014-08-16 10:47:40"
"6242","7227","8395","4","469.13","2002-12-27 11:01:42","Shipped","2002-12-27 11:01:42"
"4304","5653","2994","5","370.5","2006-08-18 03:34:05","Received","2006-08-18 03:34:05"
"488","3159","3512","5","247.17","2020-12-31 18:22:35","Received","2020-12-31 18:22:35"
"1984","9173","647","4","190.54","2002-01-24 08:21:19","Delivered","2002-01-24 08:21:19"
"3030","1721","4353","1","73.28","2013-09-28 01:04:04","Delivered","2013-09-28 01:04:04"
"2433","7531","4869","2","102.5","2010-01-10 14:04:55","Processing","2010-01-10 14:04:55"
"7399","7952","8782","4","210.95","2001-02-10 20:09:57","Received","2001-02-10 20:09:57"
"4609","69","9879","1","168.37","2013-02-09 12:27:26","Shipped","2013-02-09 12:27:26"
"8008","4293","339","4","275.69","2008-06-21 01:45:00","Processing","2008-06-21 01:45:00"
"6106","2044","3158","1","28.94","2001-10-24 23:02:43","Delivered","2001-10-24 23:02:43"
"3746","1492","7055","4","410.21","2000-05-27 10:04:15","Received","2000-05-27 10:04:15"
"2100","324","939","2","326.13","2001-11-24 00:18:45","Delivered","2001-11-24 00:18:45"
"2735","6363","5110","4","180.19","2022-10-12 20:03:54","Shipped","2022-10-12 20:03:54"
"5379","4423","7225","5","19.49","2010-01-03 14:52:04","Delivered","2010-01-03 14:52:04"
"8281","1152","8662","3","23.69","2014-05-19 12:59:54","Delivered","2014-05-19 12:59:54"
"7177","9299","109","2","159.42","2005-07-15 03:30:25","Delivered","2005-07-15 03:30:25"
"222","3821","4049","3","13.93","2017-03-16 21:03:11","Received","2017-03-16 21:03:11"
"4637","7254","4057","5","193.32","2018-01-16 00:10:01","Processing","2018-01-16 00:10:01"
"8869","2611","4381","4","486.71","2012-06-18 07:22:00","Shipped","2012-06-18 07:22:00"
"5117","4869","9195","4","21.2","2014-09-27 23:38:41","Shipped","2014-09-27 23:38:41"
"2730","9451","1691","4","421.46","2021-04-02 00:53:41","Shipped","2021-04-02 00:53:41"
"4832","62","5489","2","336.63","2002-03-26 07:50:56","Received","2002-03-26 07:50:56"
"2747","5717","9255","5","138.96","2005-09-20 11:25:14","Delivered","2005-09-20 11:25:14"
"3280","6177","8283","5","392.13","2016-08-30 00:10:23","Processing","2016-08-30 00:10:23"
"9418","2237","8779","2","329.29","2021-09-26 12:00:02","Shipped","2021-09-26 12:00:02"
"907","4442","4357","4","428.81","2008-03-10 09:37:42","Delivered","2008-03-10 09:37:42"
"9312","7811","1337","4","270.31","2009-03-17 05:30:22","Processing","2009-03-17 05:30:22"
"500","4956","3238","3","363.23","2012-12-06 20:27:21","Received","2012-12-06 20:27:21"
"7216","7259","2431","3","299.58","2009-01-27 10:28:19","Processing","2009-01-27 10:28:19"
"9218","9309","7051","2","226.07","2002-06-03 10:38:00","Processing","2002-06-03 10:38:00"
"3580","1771","9891","3","4.9","2014-12-26 21:45:22","Received","2014-12-26 21:45:22"
"9536","5899","6736","4","159.25","2010-01-16 07:55:50","Delivered","2010-01-16 07:55:50"
"9469","3596","6560","3","224.48","2009-11-25 11:41:11","Shipped","2009-11-25 11:41:11"
"579","3265","7998","5","176.95","2014-08-10 09:11:37","Processing","2014-08-10 09:11:37"
"1254","3594","9821","5","269.78","2013-02-15 11:20:32","Processing","2013-02-15 11:20:32"
"1125","8292","679","2","223.5","2007-03-20 04:55:14","Delivered","2007-03-20 04:55:14"
"6655","6159","561","1","83.52","2000-09-10 05:54:35","Delivered","2000-09-10 05:54:35"
"6719","6451","2729","4","256.95","2021-09-22 12:40:42","Processing","2021-09-22 12:40:42"
"1601","3680","8873","1","50.7","2001-12-03 23:09:55","Processing","2001-12-03 23:09:55"
"830","5248","3359","2","229.75","2014-08-29 01:35:45","Delivered","2014-08-29 01:35:45"
"9531","505","8628","1","134.81","2000-10-10 12:05:45","Delivered","2000-10-10 12:05:45"
"5102","1744","670","3","130.85","2009-06-27 01:55:53","Received","2009-06-27 01:55:53"
"2858","8711","5960","2","389.74","2012-06-20 10:30:16","Received","2012-06-20 10:30:16"
"6708","7718","8106","2","257.31","2015-08-31 12:32:18","Shipped","2015-08-31 12:32:18"
"1747","595","2487","4","25.37","2016-02-04 05:37:25","Received","2016-02-04 05:37:25"
"5999","3641","4371","5","352.41","2012-12-31 01:18:19","Received","2012-12-31 01:18:19"
"7673","2507","2397","2","401.2","2009-07-24 01:44:22","Processing","2009-07-24 01:44:22"
"5503","2231","9538","3","300.07","2022-05-22 01:55:23","Shipped","2022-05-22 01:55:23"
"5449","3391","6923","2","426.24","2020-11-09 08:16:38","Shipped","2020-11-09 08:16:38"
"5068","650","1112","5","425.94","2019-08-06 11:03:31","Delivered","2019-08-06 11:03:31"
"988","6989","3231","5","494.78","2022-06-06 14:25:44","Shipped","2022-06-06 14:25:44"
"8660","1080","3697","4","244.42","2015-09-18 16:35:50","Delivered","2015-09-18 16:35:50"
"1588","3678","523","2","366.67","2007-12-07 19:47:57","Processing","2007-12-07 19:47:57"
"4411","2002","3531","2","118.37","2015-03-16 09:58:11","Received","2015-03-16 09:58:11"
"9183","8522","4106","2","154.01","2016-03-21 19:59:32","Delivered","2016-03-21 19:59:32"
"9173","6595","1943","4","426.82","2019-09-10 18:39:53","Shipped","2019-09-10 18:39:53"
"5133","7123","1841","4","195.92","2011-07-17 04:25:31","Processing","2011-07-17 04:25:31"
"1623","1392","1355","1","215.29","2007-05-16 13:26:59","Shipped","2007-05-16 13:26:59"
"7240","5202","3402","5","248.97","2017-01-10 18:28:10","Received","2017-01-10 18:28:10"
"5186","7619","9523","4","455.06","2015-01-19 03:04:07","Delivered","2015-01-19 03:04:07"
"7553","9149","1560","3","310.74","2008-01-22 22:07:14","Shipped","2008-01-22 22:07:14"
"7870","9508","2040","5","395.53","2011-03-11 00:20:22","Delivered","2011-03-11 00:20:22"
"1023","2812","8710","3","252.68","2015-05-20 07:57:43","Delivered","2015-05-20 07:57:43"
"4741","9375","5103","5","303.69","2018-07-04 18:18:03","Delivered","2018-07-04 18:18:03"
"8627","3230","1015","3","86.91","2001-01-12 16:43:31","Received","2001-01-12 16:43:31"
"4901","9243","8978","3","184.0","2009-05-16 21:29:50","Delivered","2009-05-16 21:29:50"
"8770","7531","5068","4","187.04","2009-03-22 08:27:14","Shipped","2009-03-22 08:27:14"
"8353","5730","4496","5","246.83","2020-09-16 13:37:00","Delivered","2020-09-16 13:37:00"
"1306","2388","1308","4","103.07","2002-01-17 11:56:49","Delivered","2002-01-17 11:56:49"
"4887","9670","2973","5","182.07","2018-09-17 19:37:59","Shipped","2018-09-17 19:37:59"
"5168","6153","3641","1","63.64","2020-09-08 06:00:07","Processing","2020-09-08 06:00:07"
"2437","1997","9630","2","15.22","2007-08-24 11:02:05","Delivered","2007-08-24 11:02:05"
"7649","3976","1573","1","58.83","2009-11-01 06:34:49","Processing","2009-11-01 06:34:49"
"3241","1004","6743","3","340.72","2007-12-14 06:14:38","Shipped","2007-12-14 06:14:38"
"6861","8085","4452","1","112.56","2010-08-14 19:40:36","Shipped","2010-08-14 19:40:36"
"7269","7433","614","4","196.06","2001-06-20 06:50:38","Received","2001-06-20 06:50:38"
"2613","7983","9282","2","104.77","2004-12-12 00:18:31","Delivered","2004-12-12 00:18:31"
"309","2392","4485","1","286.04","2018-08-03 01:14:30","Shipped","2018-08-03 01:14:30"
"7298","2687","7528","3","328.42","2012-06-30 13:41:10","Delivered","2012-06-30 13:41:10"
"2600","6007","4211","2","281.69","2013-05-29 08:39:49","Received","2013-05-29 08:39:49"
"3752","2959","625","4","367.35","2010-01-25 03:08:56","Received","2010-01-25 03:08:56"
"7872","5469","2064","4","191.8","2013-03-06 20:24:34","Processing","2013-03-06 20:24:34"
"8491","1095","2578","2","264.57","2008-03-24 18:20:56","Delivered","2008-03-24 18:20:56"
"4488","7842","1626","2","399.02","2009-03-08 23:26:04","Received","2009-03-08 23:26:04"
"9458","150","135","4","400.35","2011-03-15 17:51:15","Delivered","2011-03-15 17:51:15"
"2656","6698","7074","3","353.18","2001-11-02 16:39:40","Shipped","2001-11-02 16:39:40"
"3625","3877","2487","5","42.52","2018-03-01 15:50:58","Delivered","2018-03-01 15:50:58"
"3101","8862","9477","1","20.22","2003-02-15 18:42:50","Received","2003-02-15 18:42:50"
"2354","9944","7200","5","176.29","2012-05-24 16:37:31","Received","2012-05-24 16:37:31"
"4734","8893","7783","3","186.95","2009-01-20 22:40:11","Shipped","2009-01-20 22:40:11"
"6055","1984","9422","2","279.45","2008-05-17 18:29:28","Shipped","2008-05-17 18:29:28"
"8879","6158","5759","4","444.08","2001-09-21 18:42:02","Delivered","2001-09-21 18:42:02"
"5797","438","1164","1","38.1","2018-01-03 13:32:09","Processing","2018-01-03 13:32:09"
"4707","2970","5191","2","215.99","2011-07-31 22:14:36","Delivered","2011-07-31 22:14:36"
"3902","919","221","2","455.91","2017-01-25 06:43:29","Delivered","2017-01-25 06:43:29"
"6587","2167","1912","3","87.12","2002-12-04 15:12:44","Received","2002-12-04 15:12:44"
"214","1279","4317","4","453.75","2001-10-06 10:52:01","Shipped","2001-10-06 10:52:01"
"2620","1697","4815","3","28.24","2005-08-16 03:17:59","Received","2005-08-16 03:17:59"
"4580","7900","6413","2","144.48","2018-05-01 13:22:02","Shipped","2018-05-01 13:22:02"
"8273","5169","455","4","154.04","2008-12-14 22:41:06","Delivered","2008-12-14 22:41:06"
"3801","4051","4948","5","452.65","2012-12-29 12:13:31","Received","2012-12-29 12:13:31"
"726","3859","4402","5","50.09","2020-02-09 02:05:21","Received","2020-02-09 02:05:21"
"144","7534","6141","1","215.95","2016-01-19 13:06:09","Delivered","2016-01-19 13:06:09"
"9731","9406","5115","3","204.2","2004-07-04 10:30:02","Processing","2004-07-04 10:30:02"
"3987","5325","7714","4","354.24","2003-01-05 06:25:55","Delivered","2003-01-05 06:25:55"
"5783","9988","2978","3","355.92","2011-11-15 20:48:25","Processing","2011-11-15 20:48:25"
"8784","4371","6394","1","33.25","2002-07-14 20:33:59","Processing","2002-07-14 20:33:59"
"3473","9258","8865","5","46.11","2003-09-20 03:29:14","Delivered","2003-09-20 03:29:14"
"4655","8904","1631","4","243.65","2007-06-21 13:30:58","Received","2007-06-21 13:30:58"
"4491","3718","4270","3","142.01","2001-09-23 16:27:10","Shipped","2001-09-23 16:27:10"
"3565","9871","7906","1","205.77","2006-02-10 09:10:39","Delivered","2006-02-10 09:10:39"
"1130","2136","6912","2","253.16","2001-02-15 21:59:06","Received","2001-02-15 21:59:06"
"7101","7534","8414","3","352.34","2017-03-14 13:20:36","Processing","2017-03-14 13:20:36"
"7267","5929","717","5","463.25","2001-04-22 15:41:42","Shipped","2001-04-22 15:41:42"
"6994","2943","3267","4","358.31","2005-12-02 13:47:05","Shipped","2005-12-02 13:47:05"
"1930","6605","4958","3","362.68","2020-05-28 21:31:59","Shipped","2020-05-28 21:31:59"
"3803","1942","826","3","290.23","2006-02-09 01:17:40","Processing","2006-02-09 01:17:40"
"793","9627","3259","3","438.11","2005-04-28 00:33:35","Shipped","2005-04-28 00:33:35"
"149","8200","5612","3","127.8","2016-03-06 13:34:05","Delivered","2016-03-06 13:34:05"
"2510","148","9260","3","267.35","2000-04-29 14:13:07","Processing","2000-04-29 14:13:07"
"9547","5747","297","4","123.63","2017-10-12 21:28:20","Delivered","2017-10-12 21:28:20"
"5455","7097","2352","5","193.01","2010-05-02 13:25:58","Delivered","2010-05-02 13:25:58"
"6044","5470","8507","3","334.01","2008-10-19 22:30:25","Delivered","2008-10-19 22:30:25"
"8404","1264","2915","3","123.95","2004-08-14 21:28:11","Processing","2004-08-14 21:28:11"
