"651","20","409","1974-01-08 14:30:57"
"652","16","300","2007-05-29 08:05:46"
"653","31","1993","2008-02-03 01:32:35"
"654","6","141","2012-08-03 14:46:29"
"655","28","543","2008-07-06 19:37:52"
"656","22","1984","2004-01-25 00:17:12"
"657","24","742","2013-10-09 01:10:26"
"658","17","643","2016-06-11 09:12:12"
"659","27","1706","2016-01-16 10:12:50"
"660","21","162","1977-08-12 19:59:28"
"661","15","411","2018-07-30 11:21:18"
"662","24","1939","1982-03-07 07:53:16"
"663","46","1589","1970-05-22 21:05:16"
"664","36","1628","1971-03-01 14:25:34"
"665","38","544","1998-04-10 06:38:44"
"666","42","1683","2001-11-29 00:58:59"
"667","14","809","1970-09-20 15:04:16"
"668","16","813","2008-12-04 11:12:43"
"669","14","865","2005-05-04 10:57:38"
"670","5","1798","1974-01-18 16:42:01"
"671","29","1603","1984-09-27 05:56:01"
"672","37","1314","1985-07-23 19:08:07"
"673","45","1769","1975-07-27 20:28:58"
"674","49","1856","1981-10-03 03:27:15"
"675","17","150","2008-08-20 10:54:51"
"676","7","1799","1989-12-01 16:09:11"
"677","4","909","2011-10-16 22:09:51"
"678","8","873","1994-05-29 23:51:47"
"679","2","190","1971-04-27 21:09:06"
"680","9","1496","2005-01-15 18:59:27"
"681","49","1195","2021-05-19 03:24:26"
"682","15","342","1998-05-06 07:09:35"
"683","48","982","2006-02-15 06:24:40"
"684","44","190","1987-01-12 08:11:25"
"685","18","1953","1988-06-14 19:53:23"
"686","25","538","1975-03-30 06:26:28"
"687","27","1675","1979-12-16 01:32:14"
"688","48","38","2004-02-04 17:32:28"
"689","6","1851","1971-08-16 10:16:37"
"690","46","519","2014-10-03 11:33:32"
"691","9","858","2016-07-07 21:13:42"
"692","1","893","1983-09-08 09:25:50"
"693","33","1994","1981-10-18 13:43:21"
"694","37","916","1970-03-31 00:42:04"
"695","31","1071","1985-08-22 12:59:48"
"696","35","1843","1987-07-16 04:45:40"
"697","49","1629","2002-08-27 15:02:03"
"698","43","1346","2013-04-22 00:14:00"
"699","7","1304","1976-03-25 01:01:21"
"700","44","1417","2000-02-02 01:35:56"
"701","13","1734","2012-11-03 03:11:22"
"702","27","1750","2003-12-14 06:29:19"
"703","4","1290","2009-04-23 16:32:23"
"704","17","1006","1997-03-11 13:13:30"
"705","39","1512","2019-05-17 02:35:06"
"706","16","1575","1988-12-24 22:16:36"
"707","19","738","2001-04-30 10:57:43"
"708","14","474","1977-06-27 01:20:25"
"709","46","1265","1975-10-28 11:39:48"
"710","28","1740","1984-07-16 22:29:52"
"711","12","1141","1989-02-10 03:27:26"
"712","7","364","2022-09-01 23:14:12"
"713","36","68","1986-09-08 16:43:04"
"714","43","739","1998-02-23 04:29:15"
"715","41","84","1990-01-25 09:13:34"
"716","0","1449","1973-11-20 20:07:53"
"717","4","1823","1988-03-20 17:44:02"
"718","41","1232","2001-10-23 22:23:38"
"719","2","501","1975-05-06 23:20:08"
"720","11","879","1988-10-27 02:27:23"
"721","49","1799","2002-05-08 16:24:19"
"722","22","432","2012-11-30 16:54:37"
"723","19","848","1974-07-04 23:13:06"
"724","49","481","2003-08-31 01:47:27"
"725","9","140","2014-04-14 21:00:59"
"726","4","1861","1975-05-06 14:47:03"
"727","37","1927","1994-07-21 04:42:20"
"728","22","1965","1993-11-22 03:50:15"
"729","14","1039","1975-08-28 17:25:07"
"730","15","1769","2022-07-29 12:28:34"
"731","8","1930","1975-02-23 19:47:24"
"732","14","1807","1978-08-25 05:32:30"
"733","18","1828","2001-08-07 19:23:08"
"734","31","588","1992-07-08 01:48:41"
"735","33","1711","1989-07-08 00:14:08"
"736","26","1725","1991-03-21 13:26:34"
"737","5","390","2007-09-13 14:28:39"
"738","29","1758","1982-10-19 14:04:44"
"739","45","627","2013-04-12 22:03:09"
"740","30","1770","1998-05-29 21:04:49"
"741","39","1392","1972-05-10 06:33:10"
"742","28","913","1998-08-20 14:14:35"
"743","8","1762","2020-03-30 12:55:27"
"744","20","924","2002-04-11 14:01:49"
"745","16","1269","1983-01-03 08:26:34"
"746","42","186","1978-10-01 07:29:06"
"747","3","1665","2015-12-23 20:10:24"
"748","27","585","2009-03-17 18:45:57"
"749","15","878","1984-04-08 16:47:51"
"750","13","1395","2015-11-05 21:29:37"
"751","14","969","1995-12-03 04:09:15"
"752","38","1473","2009-03-11 11:02:56"
"753","43","1530","1987-06-30 14:53:04"
"754","0","102","1982-10-28 04:36:22"
"755","13","1992","1976-12-04 05:17:44"
"756","17","1218","1979-04-20 13:30:38"
"757","41","564","2005-05-01 00:07:48"
"758","16","278","2008-11-12 14:00:10"
"759","11","1278","1992-01-18 18:01:46"
"760","44","700","1981-06-06 01:45:49"
"761","23","1024","2012-12-19 13:01:42"
"762","39","1778","1989-01-03 12:36:51"
"763","37","1304","1995-03-19 17:19:53"
"764","18","1368","1989-12-08 10:00:52"
"765","34","1507","2015-07-25 05:59:31"
"766","33","1545","1978-06-18 06:52:06"
"767","21","1255","1973-05-15 00:26:08"
"768","39","340","1989-01-09 12:18:09"
"769","34","1085","1970-12-05 19:04:43"
"770","39","1631","1988-11-26 03:18:07"
"771","25","45","2012-03-06 08:55:13"
"772","9","1944","1973-03-13 22:10:09"
"773","7","1646","1986-03-28 00:55:55"
"774","19","1449","1978-06-20 00:37:38"
"775","40","1938","1986-07-26 12:17:40"
"776","46","400","1980-09-20 05:43:03"
"777","18","837","2011-12-13 10:27:15"
"778","37","648","2007-10-29 19:14:11"
"779","25","1791","1981-12-14 09:45:52"
"780","22","300","1993-06-27 03:45:00"
"781","39","306","1990-09-13 01:26:42"
"782","31","1031","1978-03-02 12:35:35"
"783","39","1930","1978-03-24 08:40:49"
"784","12","849","2015-01-07 07:31:22"
"785","46","360","1980-02-17 14:30:18"
"786","5","1100","1986-02-24 14:23:31"
"787","30","1306","2010-10-04 02:39:01"
"788","14","520","2017-09-11 22:09:24"
"789","35","529","2006-11-13 02:24:16"
"790","36","1998","1978-10-01 14:16:50"
"791","21","1651","2008-03-14 07:11:56"
"792","16","181","1992-07-02 10:17:00"
"793","30","1319","1971-12-17 04:41:05"
"794","9","865","2020-11-08 17:01:10"
"795","28","780","2021-02-06 07:51:21"
"796","42","832","2012-02-26 22:06:37"
"797","44","105","2012-04-02 21:32:03"
"798","22","1373","1981-12-11 16:24:46"
"799","19","899","2003-10-21 19:14:37"
"800","10","1864","1989-03-12 03:57:31"
"801","35","1840","1988-02-18 13:12:20"
"802","23","949","2004-12-04 19:41:28"
"803","9","713","2020-01-15 11:02:53"
"804","16","189","1983-05-06 05:37:04"
"805","24","1628","1979-09-15 16:35:52"
"806","26","1094","1994-03-17 22:00:23"
"807","40","407","1983-10-07 17:06:36"
"808","29","1131","1990-12-08 20:03:33"
"809","32","374","2005-10-26 06:39:39"
"810","0","1700","1999-10-26 22:45:13"
"811","39","650","2021-07-12 17:35:25"
"812","23","299","2012-04-10 10:35:58"
"813","46","1309","1985-08-28 16:52:10"
"814","19","446","2014-05-10 00:59:25"
"815","6","478","1993-01-11 21:07:38"
"816","48","1789","1977-04-25 08:07:57"
"817","37","643","1981-07-18 16:43:41"
"818","31","842","1978-08-22 01:50:47"
"819","49","152","1978-04-10 19:04:45"
"820","28","512","1976-06-12 16:21:11"
"821","10","1086","1971-04-24 23:40:05"
"822","46","1306","1989-07-15 20:50:16"
"823","4","1196","1977-03-27 05:36:34"
"824","5","1014","2019-12-20 13:54:59"
"825","10","748","1990-08-11 16:24:10"
"826","12","306","1978-09-04 18:27:00"
"827","19","483","1984-07-27 23:45:01"
"828","7","341","1978-09-17 14:23:06"
"829","0","1484","1989-08-24 18:07:30"
"830","35","1345","1990-11-05 13:42:44"
"831","46","385","1971-09-11 09:25:50"
"832","9","1466","1977-06-13 15:00:45"
"833","15","477","2005-01-23 00:28:56"
"834","22","627","2017-01-21 18:10:49"
"835","42","720","2006-10-18 20:41:50"
"836","49","1875","2003-03-05 10:07:31"
"837","37","640","2006-12-13 04:55:36"
"838","33","136","1970-09-10 22:57:50"
"839","13","1031","1995-01-31 18:19:28"
"840","8","1183","2002-11-26 05:02:56"
"841","44","1660","1999-03-30 13:57:18"
"842","16","386","1982-09-17 02:09:11"
"843","3","1160","1979-10-15 22:09:01"
"844","44","1592","1974-08-15 20:11:18"
"845","34","1949","1972-04-28 12:11:53"
"846","13","1416","2021-03-14 06:31:49"
"847","20","656","2009-03-02 00:23:32"
"848","13","364","2021-03-23 16:07:42"
"849","12","1013","1985-05-08 06:55:04"
"850","17","837","2013-04-27 05:58:34"
"851","44","228","2017-07-31 12:52:14"
"852","36","774","2005-08-29 17:29:06"
"853","25","1651","1995-06-19 07:19:16"
"854","9","59","2011-11-01 01:43:48"
"855","41","352","2019-08-12 05:48:50"
"856","43","1848","1983-06-14 09:27:27"
"857","9","1112","1978-08-25 14:46:00"
"858","8","1173","1991-08-17 04:15:21"
"859","8","1423","1983-10-19 07:01:49"
"860","18","1864","2016-11-14 11:12:08"
"861","3","340","1992-11-17 08:41:25"
"862","20","967","1972-12-24 23:15:55"
"863","17","1517","1996-07-30 23:01:44"
"864","26","930","2005-07-03 06:44:48"
"865","27","1579","2016-06-16 23:08:30"
"866","24","649","1998-04-14 10:55:59"
"867","38","1860","1970-08-19 06:09:24"
"868","12","1243","1998-09-28 05:07:25"
"869","14","135","2004-08-26 10:00:42"
"870","39","1824","2012-12-14 11:14:18"
"871","5","1512","1973-11-10 22:09:06"
"872","2","1438","1995-10-05 19:45:49"
"873","43","490","1979-04-15 03:01:50"
"874","22","596","1986-04-29 22:45:14"
"875","18","2","1999-08-02 23:53:14"
"876","24","1439","1996-03-09 05:45:08"
"877","17","1938","2010-11-03 02:29:56"
"878","26","1791","1998-08-31 03:21:04"
"879","44","1523","2001-02-18 18:04:47"
"880","24","1580","1974-08-05 06:10:21"
"881","32","1171","1999-12-26 23:14:20"
"882","47","355","2012-04-26 18:42:23"
"883","12","982","2012-12-11 15:42:27"
"884","17","1524","2017-08-24 03:28:44"
"885","43","244","1999-03-08 02:46:33"
"886","0","1517","1978-02-11 19:43:41"
"887","32","1558","2000-04-25 23:45:00"
"888","29","937","1995-06-05 15:35:02"
"889","36","310","1990-05-06 13:58:51"
"890","33","565","1996-05-15 09:23:09"
"891","30","36","1996-02-26 15:10:14"
"892","28","1061","2005-10-06 13:28:55"
"893","13","1827","1971-08-03 06:37:59"
"894","27","80","2003-05-21 07:53:03"
"895","31","1359","2017-12-11 18:51:18"
"896","23","1258","1971-07-03 22:07:42"
"897","31","482","2004-05-04 15:12:32"
"898","6","1950","2010-10-19 11:56:20"
"899","45","752","2007-02-06 23:38:59"
"900","35","1748","1986-06-12 15:10:07"
"901","44","1711","1978-05-09 13:32:49"
"902","44","884","1994-10-06 23:15:47"
"903","4","1777","1994-09-23 13:08:40"
"904","40","720","1999-09-25 14:57:02"
"905","25","948","1987-02-16 07:58:42"
"906","1","228","2007-05-10 02:05:35"
"907","27","1481","2009-06-10 12:00:06"
"908","32","1835","2022-07-10 08:09:22"
"909","6","1","1992-07-14 11:12:48"
"910","39","742","1988-02-03 12:58:09"
"911","9","1845","2008-09-30 02:19:07"
"912","38","1900","1992-08-03 18:47:23"
"913","7","1904","1981-03-22 03:46:12"
"914","30","616","1993-02-17 12:38:31"
"915","22","1950","2016-11-12 15:39:26"
"916","12","1316","1982-03-06 22:04:48"
"917","19","152","1970-12-25 05:16:52"
"918","31","1772","1984-05-15 16:56:53"
"919","36","627","2003-11-19 18:21:55"
"920","23","1171","1977-02-01 19:50:11"
"921","30","1223","1982-03-16 00:27:54"
"922","0","821","1970-06-02 03:29:55"
"923","31","1652","2006-08-22 09:36:16"
"924","18","136","2022-05-30 05:07:41"
"925","2","581","1979-09-09 14:22:33"
"926","26","324","1970-06-27 01:41:51"
"927","27","501","1991-04-02 06:28:34"
"928","20","123","2004-11-21 15:12:25"
"929","13","367","2004-02-02 23:23:17"
"930","11","1927","1973-01-23 20:11:44"
"931","13","1496","1975-01-29 08:02:26"
"932","22","817","1980-02-20 03:36:40"
"933","39","1845","2000-07-09 17:25:12"
"934","18","39","1990-11-04 06:33:52"
"935","44","1870","2020-08-03 06:35:51"
"936","48","1816","1993-10-06 19:14:38"
"937","41","257","2013-03-08 14:05:05"
"938","36","778","1982-10-20 09:51:30"
"939","49","825","2021-09-11 03:47:14"
"940","5","1851","1999-03-15 19:23:59"
"941","7","799","2011-03-10 05:41:30"
"942","7","1155","1982-04-17 20:03:27"
"943","44","279","1980-01-06 22:35:05"
"944","32","905","1981-09-15 07:11:01"
"945","23","900","2013-11-02 04:15:36"
"946","24","739","2021-10-17 23:23:21"
"947","41","434","2003-03-19 05:47:52"
"948","11","465","1970-12-21 18:12:26"
"949","11","591","2005-08-09 08:41:17"
"950","49","284","1986-06-10 15:19:18"
"951","21","1976","1994-11-05 02:35:24"
"952","49","1136","2011-02-07 01:21:24"
"953","16","1472","1990-01-14 07:10:29"
"954","9","318","2009-10-18 22:30:19"
"955","33","1442","2005-09-10 18:43:10"
"956","4","452","2020-09-02 18:33:38"
"957","46","492","1978-02-10 20:50:54"
"958","13","152","2015-07-05 06:20:14"
"959","17","550","1972-07-18 11:11:55"
"960","30","1367","1988-10-03 09:49:04"
"961","34","1035","1999-08-27 08:21:56"
"962","14","1851","1998-05-27 14:20:41"
"963","37","1989","2011-11-26 18:39:58"
"964","4","1674","2013-06-21 23:39:34"
"965","7","1874","1980-11-29 22:41:24"
"966","36","602","2021-12-24 10:46:41"
"967","2","731","2018-12-27 20:11:24"
"968","13","1606","2014-06-25 00:01:13"
"969","22","1939","1978-09-03 07:22:59"
"970","23","1249","2019-12-16 06:04:36"
"971","48","1988","1974-09-10 01:37:24"
"972","19","1169","1980-11-08 09:18:23"
"973","48","1006","2012-05-25 04:21:36"
"974","25","1933","1977-06-19 12:18:49"
"975","49","1889","2013-12-29 00:13:12"
"976","32","1134","2016-10-09 21:21:40"
"977","38","564","2008-06-12 23:07:33"
"978","46","824","1984-09-26 23:15:26"
"979","13","1296","2006-07-17 11:57:31"
"980","16","857","1981-11-29 20:06:00"
"981","10","36","2007-03-22 19:00:50"
"982","9","1584","1979-02-15 03:21:06"
"983","7","158","2021-05-13 13:35:21"
"984","0","393","1985-08-15 13:09:25"
"985","15","926","1991-06-12 14:31:54"
"986","6","1846","2019-12-10 18:07:37"
"987","23","1938","1983-02-04 21:14:00"
"988","40","278","2020-06-24 18:03:09"
"989","41","921","1997-08-28 12:11:10"
"990","13","87","2001-03-08 15:32:06"
"991","21","1665","2015-04-03 05:16:57"
"992","41","1512","2003-03-22 18:54:17"
"993","3","838","1998-05-18 17:34:19"
"994","40","1218","1978-11-20 11:43:26"
"995","47","1394","2021-01-25 16:05:24"
"996","11","1896","2012-09-26 15:43:12"
"997","3","1756","1981-02-04 14:25:08"
"998","28","1738","1979-12-05 05:44:55"
"999","31","909","2007-04-13 04:10:49"
"1000","6","917","2000-10-17 20:00:48"
"1001","31","578","2011-05-18 04:04:41"
"1002","19","1969","1977-02-09 02:08:10"
"1003","30","1811","2007-10-21 14:52:36"
"1004","49","1134","2014-01-18 14:32:17"
"1005","9","1633","1996-12-28 08:00:05"
"1006","34","141","1976-04-18 07:25:19"
"1007","18","1569","2022-09-01 01:07:01"
"1008","22","1136","1993-05-29 07:42:23"
"1009","22","5","2018-10-17 14:07:53"
"1010","40","375","2010-09-14 19:33:03"
"1011","47","1315","2008-10-19 18:04:27"
"1012","4","1712","1988-09-20 21:36:12"
"1013","8","1090","2015-09-17 22:22:12"
"1014","48","271","1998-05-20 16:24:32"
"1015","30","530","1984-11-08 16:44:22"
"1016","19","1700","1983-05-08 07:38:50"
"1017","28","640","1980-04-28 23:25:40"
"1018","6","47","2012-05-07 01:54:50"
"1019","46","1367","2003-07-12 08:28:30"
"1020","15","229","1976-06-15 08:42:36"
"1021","8","591","2022-01-24 14:46:06"
"1022","33","1558","1971-07-28 18:08:56"
"1023","10","544","1980-07-31 00:21:47"
"1024","3","1777","1996-10-07 23:04:45"
"1025","0","1796","1971-12-03 12:56:46"
"1026","47","34","1996-01-26 10:18:09"
"1027","30","1074","2004-03-07 12:07:25"
"1028","21","1216","1991-02-12 04:30:32"
"1029","18","737","2005-07-11 16:40:27"
"1030","43","1665","2018-09-22 05:36:55"
"1031","41","322","1977-03-19 12:10:42"
"1032","39","1518","1981-03-18 14:54:52"
"1033","29","674","2018-12-17 19:15:47"
"1034","7","592","1998-01-04 08:13:29"
"1035","30","1804","2006-09-28 11:20:42"
"1036","35","738","2006-05-27 12:46:20"
"1037","22","1464","1999-05-22 10:37:06"
"1038","30","272","2015-05-13 03:45:03"
"1039","45","1276","1976-05-18 12:02:26"
"1040","38","815","1979-01-02 10:56:07"
"1041","46","1856","1994-11-23 13:01:31"
"1042","19","585","1994-07-06 16:59:18"
"1043","12","1473","2017-05-28 00:12:19"
"1044","11","1720","2011-10-03 15:55:44"
"1045","11","1828","2008-11-09 00:54:44"
"1046","31","114","1978-01-13 03:59:00"
"1047","24","949","2013-12-17 19:43:40"
"1048","19","1306","2011-08-10 03:25:40"
"1049","6","397","1976-11-30 12:10:15"
"1050","47","1914","1987-05-22 12:56:32"
"1051","45","280","2001-10-10 22:48:04"
"1052","8","1579","2001-01-04 10:01:48"
"1053","31","215","2021-12-23 23:21:29"
"1054","21","1941","1993-12-23 20:18:08"
"1055","1","848","2008-03-26 05:35:17"
"1056","42","1395","1980-12-24 00:28:06"
"1057","37","1100","1982-03-24 22:34:20"
"1058","44","1958","2009-02-16 12:27:01"
"1059","46","1920","1978-08-19 22:27:41"
"1060","15","905","1987-10-27 03:30:57"
"1061","45","1340","2011-05-12 13:42:30"
"1062","46","534","1980-12-03 21:45:51"
"1063","14","1555","1985-11-22 05:01:40"
"1064","2","1921","2007-01-03 23:33:42"
"1065","42","810","1990-09-09 17:13:13"
"1066","49","577","2013-01-16 19:57:24"
"1067","46","1947","1991-10-08 16:16:50"
"1068","12","1086","1995-11-29 04:16:27"
"1069","32","1252","2019-10-27 03:08:16"
"1070","5","905","1988-09-18 21:43:15"
"1071","14","82","2019-01-23 09:36:13"
"1072","24","802","1999-07-16 14:16:35"
"1073","7","1061","1984-04-28 11:03:13"
"1074","28","61","2001-04-19 07:55:57"
"1075","1","1320","2015-08-17 04:48:53"
"1076","1","149","2010-11-23 08:26:16"
"1077","8","188","1988-06-26 02:04:49"
"1078","49","309","2006-05-28 23:43:11"
"1079","19","1640","1976-05-26 05:00:26"
"1080","32","1155","1997-01-11 22:45:07"
"1081","3","1230","1978-12-09 06:01:40"
"1082","40","1944","1991-09-13 05:15:58"
"1083","36","1346","1995-10-05 14:42:11"
"1084","25","278","2022-07-26 23:14:13"
"1085","19","1788","1984-05-25 10:16:17"
"1086","27","602","1978-07-24 01:03:45"
"1087","24","1896","2017-10-14 17:26:54"
"1088","15","127","2019-04-04 22:05:57"
"1089","44","1234","1988-06-05 20:38:35"
"1090","13","1636","1985-07-02 14:57:14"
"1091","30","996","1980-12-24 10:36:42"
"1092","37","1310","1985-02-27 14:12:52"
"1093","40","1173","2002-11-07 16:39:12"
"1094","40","527","2010-07-25 06:01:45"
"1095","39","448","1985-06-12 23:47:18"
"1096","38","476","2014-12-09 17:53:27"
"1097","28","947","1998-11-22 13:13:29"
"1098","10","596","1993-03-26 16:23:02"
"1099","47","1718","2018-08-09 12:33:20"
"1100","32","1069","2015-10-09 00:16:07"
"1101","30","1933","1978-06-07 19:33:42"
"1102","36","1522","2009-05-15 03:00:03"
"1103","39","1555","2014-12-29 05:35:33"
"1104","6","310","1990-05-27 04:49:19"
"1105","27","256","1987-10-09 10:56:59"
"1106","28","1589","2011-09-25 08:21:28"
"1107","32","602","1992-09-02 09:33:34"
"1108","6","1512","1992-11-16 23:58:53"
"1109","5","1192","2006-03-30 17:45:34"
"1110","23","272","1994-06-18 05:19:35"
"1111","21","1462","1996-07-04 00:14:18"
"1112","47","817","2002-10-24 16:08:17"
"1113","2","188","1986-06-30 21:48:04"
"1114","34","1770","2003-06-03 09:44:38"
"1115","6","1071","2007-09-09 07:26:57"
"1116","9","986","1970-08-28 20:21:05"
"1117","2","1870","2002-07-02 22:06:13"
"1118","5","600","1985-06-27 11:59:54"
"1119","25","948","1995-02-11 06:29:17"
"1120","4","1061","1984-08-30 04:28:35"
"1121","7","1583","2005-01-13 19:12:43"
"1122","1","1887","1991-01-25 00:27:05"
"1123","30","723","1970-04-12 13:51:59"
"1124","18","612","1995-01-24 12:07:36"
"1125","18","1989","2017-09-04 19:05:15"
"1126","15","1811","2021-10-26 08:29:04"
"1127","24","1171","2015-02-13 03:44:59"
"1128","35","1607","2003-01-22 10:59:28"
"1129","28","1629","1970-08-27 19:52:24"
"1130","19","1278","2014-06-30 02:52:51"
"1131","17","1569","2003-08-03 13:46:10"
"1132","23","1619","2004-07-06 01:26:38"
"1133","10","1311","2003-10-17 18:16:01"
"1134","30","555","1973-01-27 17:27:59"
"1135","41","1567","1975-11-17 02:32:22"
"1136","27","879","1982-07-01 13:33:19"
"1137","23","1552","1998-11-26 09:22:59"
"1138","17","557","2013-03-12 04:10:12"
"1139","17","1785","2005-12-13 00:11:49"
"1140","0","119","1971-07-28 02:57:31"
"1141","16","171","2018-01-23 08:32:24"
"1142","10","375","1982-08-28 01:22:26"
"1143","22","691","1992-01-10 14:44:08"
"1144","41","1941","2005-11-15 03:15:25"
"1145","46","1651","2004-04-04 19:35:25"
"1146","26","707","2008-08-04 04:31:50"
"1147","15","1274","2012-04-02 11:59:00"
"1148","19","1631","2019-08-15 05:42:54"
"1149","7","1315","1976-08-21 12:24:34"
"1150","14","13","1990-03-25 22:29:10"
"1151","8","1778","1998-07-11 05:48:51"
"1152","22","227","2020-03-29 01:24:58"
"1153","3","827","1980-10-17 05:34:11"
"1154","41","565","2019-08-19 11:07:28"
"1155","3","1902","1982-05-27 12:51:29"
"1156","37","1673","2018-07-05 07:35:47"
"1157","25","649","1985-12-14 19:29:57"
"1158","49","686","1974-08-03 12:12:25"
"1159","47","1155","2021-08-29 06:56:45"
"1160","13","73","1972-02-27 03:31:44"
"1161","1","1861","1976-11-08 10:52:03"
"1162","25","912","2012-08-30 13:26:16"
"1163","33","1040","2003-07-27 20:49:15"
"1164","29","93","2016-10-05 11:51:09"
"1165","46","935","2014-07-08 21:16:57"
"1166","29","889","2009-11-15 05:14:26"
"1167","13","1104","2018-04-24 15:34:07"
"1168","24","1579","1996-10-02 22:17:01"
"1169","43","1452","1995-11-07 16:54:12"
"1170","17","108","1987-05-09 02:40:48"
"1171","36","188","1992-02-21 23:50:57"
"1172","32","38","1988-06-05 08:53:01"
"1173","27","264","1984-04-16 04:26:40"
"1174","37","555","2001-02-24 03:08:20"
"1175","27","1694","2009-10-12 22:35:03"
"1176","26","1440","1990-01-16 21:59:55"
"1177","32","1070","2003-09-21 02:32:22"
"1178","23","1544","2006-09-27 12:24:38"
"1179","39","1196","1984-09-21 21:47:07"
"1180","49","720","1976-01-04 19:34:05"
"1181","1","1652","2021-03-26 08:37:14"
"1182","31","243","1980-02-09 12:51:53"
"1183","3","1762","2005-07-16 12:35:37"
"1184","31","627","1987-07-04 14:17:32"
"1185","10","284","1990-11-15 15:35:31"
"1186","3","1210","2016-12-02 16:47:40"
"1187","36","688","1995-09-17 03:06:40"
"1188","16","1146","1981-03-04 14:12:01"
"1189","35","1514","1977-06-08 23:08:21"
"1190","42","378","2019-04-27 15:30:57"
"1191","5","1075","2007-11-02 19:23:20"
"1192","25","692","2003-10-09 13:56:21"
"1193","39","305","2002-06-09 22:17:52"
"1194","14","1380","2020-11-21 06:44:02"
"1195","2","600","1973-12-24 15:53:56"
"1196","1","1777","2014-08-10 12:59:20"
"1197","32","1592","1993-12-01 17:16:11"
"1198","7","1449","2022-01-20 02:46:17"
"1199","14","137","2005-04-25 12:25:15"
"1200","35","890","1996-07-21 09:20:52"
"1201","24","724","1984-12-20 22:41:32"
"1202","1","1827","1998-01-21 07:00:50"
"1203","43","692","1981-08-06 09:16:13"
"1204","40","424","2003-05-14 20:05:31"
"1205","23","913","1996-02-03 13:37:51"
"1206","14","1309","1986-04-23 16:56:25"
"1207","48","1930","1983-11-05 19:47:57"
"1208","29","1204","1975-03-20 01:24:52"
"1209","13","234","2022-02-13 02:26:38"
"1210","44","1162","1984-09-30 05:14:21"
"1211","21","200","2002-09-25 16:09:03"
"1212","1","736","2020-08-01 22:23:01"
"1213","47","1591","1971-06-23 19:16:59"
"1214","45","258","1985-02-26 12:50:30"
"1215","24","1693","1975-03-07 22:48:56"
"1216","13","817","1988-03-05 04:44:31"
"1217","40","1319","1984-04-13 23:00:10"
"1218","25","1633","1990-05-06 15:50:27"
"1219","48","1314","1988-03-15 20:10:50"
"1220","33","1718","1982-10-11 16:55:35"
"1221","49","450","1984-08-15 04:48:43"
"1222","21","1520","2000-08-24 00:19:28"
"1223","26","215","1982-08-07 10:12:22"
"1224","42","236","1977-04-14 18:51:33"
"1225","1","1050","1972-09-17 19:51:18"
"1226","23","186","2016-04-14 16:08:44"
"1227","32","1875","1999-08-07 06:41:44"
"1228","12","1346","2011-10-17 16:16:11"
"1229","25","182","1980-12-18 04:18:11"
"1230","39","1592","1995-09-21 17:42:16"
"1231","30","1871","2017-05-24 08:22:56"
"1232","11","1600","1987-12-13 19:03:59"
"1233","6","1341","2006-05-29 11:37:23"
"1234","49","165","1980-12-18 21:18:34"
"1235","43","1410","2022-06-15 08:07:14"
"1236","45","135","1975-03-09 13:55:06"
"1237","3","17","2001-08-05 04:41:01"
"1238","34","815","2013-06-28 19:34:29"
"1239","16","1173","2017-05-10 22:34:38"
"1240","26","951","2012-09-16 10:21:57"
"1241","16","77","1978-04-15 08:27:32"
"1242","29","854","1971-01-04 20:20:12"
"1243","20","526","1979-08-09 09:31:56"
"1244","29","780","2014-08-09 05:56:14"
"1245","37","1435","2016-02-05 16:40:56"
"1246","19","234","1988-12-20 23:58:19"
"1247","17","1946","1991-05-25 23:36:07"
"1248","31","1333","1970-12-21 05:17:13"
"1249","30","1440","1983-12-16 09:17:25"
"1250","9","825","2017-09-11 13:22:19"
"1251","3","891","1990-07-25 21:07:26"
"1252","47","465","1973-03-25 23:06:37"
"1253","12","748","2000-09-02 03:42:48"
"1254","9","1320","2015-05-19 18:27:28"
"1255","20","1546","1987-03-25 08:01:40"
"1256","30","899","2022-06-29 08:21:38"
"1257","44","1593","1994-08-23 13:52:06"
"1258","17","989","2009-06-28 12:44:40"
"1259","46","1522","2015-05-15 11:45:23"
"1260","5","1295","2014-12-12 13:58:31"
"1261","47","129","2016-01-07 10:33:40"
"1262","43","58","1998-12-29 04:47:46"
"1263","37","1938","1976-08-19 17:29:00"
"1264","24","1162","1993-07-02 18:23:08"
"1265","43","342","1986-01-31 23:43:43"
"1266","10","303","1974-08-19 11:56:37"
"1267","43","776","2009-08-14 13:42:11"
"1268","9","519","1993-08-15 09:09:39"
"1269","30","1871","2015-04-24 09:39:38"
"1270","30","1596","1984-10-11 11:46:50"
"1271","45","271","1998-03-06 12:43:03"
"1272","23","1811","2009-03-12 04:28:03"
"1273","44","415","1977-10-02 06:35:12"
"1274","47","591","2000-10-27 09:01:30"
"1275","21","335","1976-06-19 14:00:55"
"1276","18","958","1980-10-18 10:59:54"
"1277","36","512","2004-03-13 17:46:24"
"1278","31","1066","1995-07-12 18:26:37"
"1279","6","1347","2001-02-04 15:14:07"
"1280","11","935","1971-12-27 09:00:35"
"1281","29","163","2015-10-24 23:33:54"
"1282","47","285","2022-03-22 22:43:12"
"1283","10","243","2013-10-10 07:40:27"
"1284","35","310","1977-03-30 14:05:34"
"1285","49","822","1975-08-11 15:04:03"
"1286","21","1096","2016-07-29 16:17:29"
"1287","34","237","1995-04-24 10:06:39"
